s	external_id	project	continental_pop	subpop	gvcf	cram	crai	realign_cram	realign_crai	batch	operation	flowcell_lane	library_id	platform	centre	r_contamination	r_chimera	r_duplication	median_insert_size	fam_id	mat_id	sex	original_gvcf	pat_id
HG02479	HG02479	thousand-genomes	acb	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02479.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	BB53	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02479/analysis/HG02479.haplotypeCalls.er.raw.g.vcf.gz	0
HG02481	HG02481	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02481.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02481/analysis/HG02481.haplotypeCalls.er.raw.g.vcf.gz	-
HG02484	HG02484	thousand-genomes	acb	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02484.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	BB55	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02484/analysis/HG02484.haplotypeCalls.er.raw.g.vcf.gz	0
HG02485	HG02485	thousand-genomes	acb	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02485.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	BB55	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02485/analysis/HG02485.haplotypeCalls.er.raw.g.vcf.gz	0
HG02489	HG02489	thousand-genomes	acb	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02489.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	BB45	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02489/analysis/HG02489.haplotypeCalls.er.raw.g.vcf.gz	0
HG02490	HG02490	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02490.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02490/analysis/HG02490.haplotypeCalls.er.raw.g.vcf.gz	-
HG02491	HG02491	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02491.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02491/analysis/HG02491.haplotypeCalls.er.raw.g.vcf.gz	-
HG02493	HG02493	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02493.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02493/analysis/HG02493.haplotypeCalls.er.raw.g.vcf.gz	-
HG02494	HG02494	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02494.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02494/analysis/HG02494.haplotypeCalls.er.raw.g.vcf.gz	-
HG02496	HG02496	thousand-genomes	acb	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02496.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	BB57	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02496/analysis/HG02496.haplotypeCalls.er.raw.g.vcf.gz	0
HG02497	HG02497	thousand-genomes	acb	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02497.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	BB57	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02497/analysis/HG02497.haplotypeCalls.er.raw.g.vcf.gz	0
HG02501	HG02501	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02501.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02501/analysis/HG02501.haplotypeCalls.er.raw.g.vcf.gz	-
HG02502	HG02502	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02502.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02502/analysis/HG02502.haplotypeCalls.er.raw.g.vcf.gz	-
HG02505	HG02505	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02505.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02505/analysis/HG02505.haplotypeCalls.er.raw.g.vcf.gz	-
HG02508	HG02508	thousand-genomes	acb	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02508.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	BB60	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02508/analysis/HG02508.haplotypeCalls.er.raw.g.vcf.gz	0
HG02511	HG02511	thousand-genomes	acb	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02511.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	BB56	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02511/analysis/HG02511.haplotypeCalls.er.raw.g.vcf.gz	0
HG02512	HG02512	thousand-genomes	khv	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02512.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	VN087	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02512/analysis/HG02512.haplotypeCalls.er.raw.g.vcf.gz	0
HG02513	HG02513	thousand-genomes	khv	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02513.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	VN087	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02513/analysis/HG02513.haplotypeCalls.er.raw.g.vcf.gz	0
HG02521	HG02521	thousand-genomes	khv	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02521.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	VN090	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02521/analysis/HG02521.haplotypeCalls.er.raw.g.vcf.gz	0
HG02522	HG02522	thousand-genomes	khv	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02522.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	VN090	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02522/analysis/HG02522.haplotypeCalls.er.raw.g.vcf.gz	0
HG02536	HG02536	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02536.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02536/analysis/HG02536.haplotypeCalls.er.raw.g.vcf.gz	-
HG02537	HG02537	thousand-genomes	acb	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02537.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	BB61	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02537/analysis/HG02537.haplotypeCalls.er.raw.g.vcf.gz	0
HG02541	HG02541	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02541.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02541/analysis/HG02541.haplotypeCalls.er.raw.g.vcf.gz	-
HG02545	HG02545	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02545.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02545/analysis/HG02545.haplotypeCalls.er.raw.g.vcf.gz	-
HG02546	HG02546	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02546.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02546/analysis/HG02546.haplotypeCalls.er.raw.g.vcf.gz	-
HG02549	HG02549	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02549.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02549/analysis/HG02549.haplotypeCalls.er.raw.g.vcf.gz	-
HG02554	HG02554	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02554.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02554/analysis/HG02554.haplotypeCalls.er.raw.g.vcf.gz	-
HG02555	HG02555	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02555.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02555/analysis/HG02555.haplotypeCalls.er.raw.g.vcf.gz	-
HG02557	HG02557	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02557.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02557/analysis/HG02557.haplotypeCalls.er.raw.g.vcf.gz	-
HG02558	HG02558	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02558.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02558/analysis/HG02558.haplotypeCalls.er.raw.g.vcf.gz	-
HG02561	HG02561	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02561.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02561/analysis/HG02561.haplotypeCalls.er.raw.g.vcf.gz	-
HG02562	HG02562	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02562.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02562/analysis/HG02562.haplotypeCalls.er.raw.g.vcf.gz	-
HG02568	HG02568	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02568.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02568/analysis/HG02568.haplotypeCalls.er.raw.g.vcf.gz	-
HG02570	HG02570	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02570.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02570/analysis/HG02570.haplotypeCalls.er.raw.g.vcf.gz	-
HG02571	HG02571	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02571.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02571/analysis/HG02571.haplotypeCalls.er.raw.g.vcf.gz	-
HG02573	HG02573	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02573.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02573/analysis/HG02573.haplotypeCalls.er.raw.g.vcf.gz	-
HG02574	HG02574	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02574.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02574/analysis/HG02574.haplotypeCalls.er.raw.g.vcf.gz	-
HG02577	HG02577	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02577.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02577/analysis/HG02577.haplotypeCalls.er.raw.g.vcf.gz	-
HG02580	HG02580	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02580.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02580/analysis/HG02580.haplotypeCalls.er.raw.g.vcf.gz	-
HG02582	HG02582	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02582.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02582/analysis/HG02582.haplotypeCalls.er.raw.g.vcf.gz	-
HG02583	HG02583	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02583.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02583/analysis/HG02583.haplotypeCalls.er.raw.g.vcf.gz	-
HG02585	HG02585	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02585.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02585/analysis/HG02585.haplotypeCalls.er.raw.g.vcf.gz	-
HG02586	HG02586	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02586.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02586/analysis/HG02586.haplotypeCalls.er.raw.g.vcf.gz	-
HG02588	HG02588	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02588.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02588/analysis/HG02588.haplotypeCalls.er.raw.g.vcf.gz	-
HG02589	HG02589	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02589.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02589/analysis/HG02589.haplotypeCalls.er.raw.g.vcf.gz	-
HG02594	HG02594	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02594.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02594/analysis/HG02594.haplotypeCalls.er.raw.g.vcf.gz	-
HG02595	HG02595	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02595.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02595/analysis/HG02595.haplotypeCalls.er.raw.g.vcf.gz	-
HG02597	HG02597	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02597.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02597/analysis/HG02597.haplotypeCalls.er.raw.g.vcf.gz	-
HG02600	HG02600	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02600.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02600/analysis/HG02600.haplotypeCalls.er.raw.g.vcf.gz	-
HG02601	HG02601	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02601.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02601/analysis/HG02601.haplotypeCalls.er.raw.g.vcf.gz	-
HG02603	HG02603	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02603.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02603/analysis/HG02603.haplotypeCalls.er.raw.g.vcf.gz	-
HG02604	HG02604	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02604.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02604/analysis/HG02604.haplotypeCalls.er.raw.g.vcf.gz	-
HG02610	HG02610	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02610.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02610/analysis/HG02610.haplotypeCalls.er.raw.g.vcf.gz	-
HG02611	HG02611	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02611.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02611/analysis/HG02611.haplotypeCalls.er.raw.g.vcf.gz	-
HG02613	HG02613	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02613.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02613/analysis/HG02613.haplotypeCalls.er.raw.g.vcf.gz	-
HG02614	HG02614	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02614.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02614/analysis/HG02614.haplotypeCalls.er.raw.g.vcf.gz	-
HG02620	HG02620	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02620.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02620/analysis/HG02620.haplotypeCalls.er.raw.g.vcf.gz	-
HG02621	HG02621	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02621.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02621/analysis/HG02621.haplotypeCalls.er.raw.g.vcf.gz	-
HG02623	HG02623	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02623.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02623/analysis/HG02623.haplotypeCalls.er.raw.g.vcf.gz	-
HG02624	HG02624	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02624.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02624/analysis/HG02624.haplotypeCalls.er.raw.g.vcf.gz	-
HG02628	HG02628	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02628.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02628/analysis/HG02628.haplotypeCalls.er.raw.g.vcf.gz	-
HG02629	HG02629	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02629.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02629/analysis/HG02629.haplotypeCalls.er.raw.g.vcf.gz	-
HG02634	HG02634	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02634.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02634/analysis/HG02634.haplotypeCalls.er.raw.g.vcf.gz	-
HG02635	HG02635	thousand-genomes	-	-	gs://cpg-thousand-genomes-main/gvcf/raw/HG02635.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	0	0	0	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_HG02635/analysis/HG02635.haplotypeCalls.er.raw.g.vcf.gz	-
